dataset_filter,feature_set,model_type,hyperparameters,feature_count,train_accuracy,validation_accuracy,validation_roc_auc,validation_log_loss,validation_brier_score,test_accuracy,test_roc_auc,test_log_loss,test_brier_score
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.6798,0.608,0.6583,0.6803,0.2399,0.6269,0.6123,0.6842,0.2417
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.684,0.604,0.6673,0.6811,0.241,0.6328,0.6168,0.6812,0.2406
playoffs_only,regular_core_diff_only,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",15,0.7724,0.6,0.6487,0.6812,0.2416,0.6119,0.5998,0.6857,0.2429
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6486,0.552,0.6728,0.685,0.2459,0.5761,0.6194,0.6727,0.2397
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",49,0.6869,0.6,0.6583,0.6852,0.242,0.6299,0.6136,0.6799,0.2399
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6816,0.572,0.641,0.6852,0.2444,0.4776,0.5457,0.8177,0.2994
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6875,0.62,0.6632,0.686,0.2412,0.6269,0.6085,0.691,0.244
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.6857,0.592,0.6533,0.6865,0.2423,0.6328,0.6113,0.6762,0.2386
playoffs_only,minimal_era_adjusted_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",7,0.7659,0.596,0.6448,0.6868,0.2439,0.606,0.5743,0.7082,0.2504
playoffs_only,era_adjusted_diff_only,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",17,0.7777,0.608,0.6416,0.6869,0.2439,0.6239,0.593,0.6895,0.2438
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",49,0.6851,0.604,0.6552,0.687,0.2425,0.6328,0.6114,0.6769,0.2388
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.6857,0.592,0.6543,0.6873,0.2426,0.6328,0.6117,0.6767,0.2387
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.6881,0.596,0.6575,0.6879,0.243,0.6299,0.6128,0.6812,0.2404
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",66,0.6828,0.616,0.6619,0.6893,0.2421,0.6299,0.5982,0.7016,0.2481
playoffs_only,minimal_strong_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",9,0.7724,0.628,0.6477,0.6895,0.244,0.6328,0.5808,0.6997,0.2479
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.6863,0.596,0.6525,0.6896,0.2435,0.6358,0.6134,0.6793,0.2396
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6822,0.612,0.6585,0.6931,0.2429,0.6179,0.5808,0.7075,0.2508
playoffs_only,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",70,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",70,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",15,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",51,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",17,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",9,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",196,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",49,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",66,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.3538,0.464,0.5,0.6931,0.25,0.4239,0.5,0.6931,0.25
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",66,0.6822,0.62,0.6534,0.6965,0.2444,0.5881,0.5445,0.7201,0.2569
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6804,0.604,0.6524,0.6969,0.2446,0.597,0.5452,0.7203,0.2568
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6792,0.608,0.6521,0.6983,0.2453,0.5791,0.5297,0.7256,0.2593
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6846,0.564,0.6206,0.6993,0.2501,0.4746,0.492,0.8175,0.3004
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.7058,0.596,0.6164,0.7011,0.2473,0.5045,0.491,0.7954,0.2911
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6804,0.564,0.6197,0.7042,0.2518,0.4806,0.4841,0.8178,0.3002
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",196,0.7111,0.596,0.6139,0.7094,0.2498,0.5045,0.4826,0.8037,0.2935
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6763,0.548,0.6093,0.7187,0.2577,0.4537,0.4758,0.8439,0.3103
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.7123,0.608,0.6067,0.7251,0.2552,0.4866,0.4711,0.8397,0.3067
playoffs_only,regular_plus_playoff_context,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",70,0.7883,0.704,0.7777,0.7937,0.2263,0.6836,0.7723,0.8623,0.2403
playoffs_only,percentile_core,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",51,0.7883,0.62,0.6579,0.8284,0.2683,0.597,0.5896,0.9863,0.2899
playoffs_only,minimal_era_adjusted_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",7,0.7883,0.56,0.6177,0.8311,0.28,0.591,0.56,0.8816,0.282
playoffs_only,regular_core_diff_only,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",15,0.7883,0.628,0.6273,0.8332,0.2717,0.6119,0.5912,0.8379,0.2785
playoffs_only,era_adjusted_core,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",66,0.7883,0.612,0.6504,0.8404,0.2689,0.6269,0.5945,0.8847,0.2852
playoffs_only,minimal_strong_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",9,0.7883,0.588,0.6007,0.8593,0.2882,0.6,0.5798,0.8575,0.283
playoffs_only,era_adjusted_diff_only,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",17,0.7883,0.608,0.6335,0.8625,0.2762,0.6239,0.5781,0.8417,0.2749
playoffs_only,regular_core_home_away_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",49,0.7883,0.616,0.6556,0.8806,0.2763,0.597,0.6221,1.005,0.2951
playoffs_only,regular_all_home_away_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",196,0.7883,0.624,0.6809,0.918,0.287,0.6209,0.6338,1.0959,0.2997
